"date","BAYER","SIEMENS","SAP","DAIMLER","ALLIANZ","BASF","DEUTSCHE_TELEKOM","MUENCHENER_RUECK","BMW","FRESENIUS","DEUTSCHE_BANK","DEUTSCHE_POST","LINDE","VOLKSWAGEN","CONTINENTAL","VDAX","DAX"
"2011-07-25",56.09,74.9811902154784,38.9531922193122,45.0897808210708,77.0206994850957,58.4298555766226,8.48167898385742,87.6042887470024,66.6279806945141,23.4364914940226,33.2564968959379,10.9163179289809,114.711517068809,136.633485923851,66.6985206042938,17.75,7344.54
"2011-07-26",57.24,75.6773342680025,41.2552254271154,44.0708027234195,77.520671568738,58.3255941242925,8.60946322466883,87.8866153647653,65.2977738274635,23.8516923517799,33.2175751180363,10.972609929408,116.612710455429,134.140607379628,65.6395190236685,17.540001,7349.45
"2011-07-27",57.83,73.4755763344378,40.7297107756371,43.2641117294455,76.6873847626675,56.6921647044554,8.54157784673777,86.8486498582842,63.9132728025741,23.8069784132522,32.6294238075229,11.0245717759561,115.815136644457,131.300734752326,65.5373346606257,19.059999,7252.68
"2011-07-28",55.85,73.0060838338983,40.6460004771715,42.6357419025605,77.1706911101884,54.9718507410098,8.49765201395885,86.0514923493068,63.3341351189602,23.7718460329804,32.9710705246594,10.7777530048526,114.730065296971,127.082017215948,62.6761724954276,19.450001,7190.06
"2011-07-29",56.28,71.9132995654011,39.8042469203788,42.6527248708547,75.8041007482328,54.9197200148448,8.62543625477026,86.0597960733586,63.0988604349921,23.9538956398432,32.7634877091841,10.7128006966675,111.289368972893,127.629902610283,63.1685153355429,20.040001,7158.77
"2011-08-01",53.69,69.6144052524144,39.8693549302965,42.0583209805581,74.2458544208809,53.3384213211726,8.3179554253178,86.8569535823361,61.5695749891992,23.8772431737957,32.0715449909331,10.478972387201,118.152213392888,125.794486539262,65.3050974718921,22.610001,6953.98
"2011-08-02",53.75,67.9468974056705,39.7530906268721,40.2666178255212,72.2376332182511,51.9222032603563,8.24208353233603,83.9838650603965,59.470200886099,23.0787799858009,31.0509294815129,10.491962848838,110.426876363353,121.128329264177,61.4871180891115,23.709999,6796.75
"2011-08-03",52.36,65.9232228343794,38.4323281399709,38.806082552221,70.8710428562954,50.9751617350252,8.20215095708246,81.8332005309677,59.5335440702442,22.8807611151782,30.7265813323327,10.1715314617914,109.53656141157,115.978206557431,59.1182987640286,23.809999,6640.59
"2011-08-04",50.36,63.4786239522597,37.1534208023024,37.5238684460098,68.5545055354195,48.9941941407546,8.0144678533907,82.0823122525231,55.1990604694467,23.1426570408405,29.4464873035684,9.82944930534969,102.098721918548,110.070175721854,57.3532961296532,27.49,6414.76
"2011-08-05",48.24,61.9891994677894,37.1394690858915,35.4009974092362,65.5796716377478,48.0037103436193,7.91543506676186,77.3325820948658,55.8143942582864,21.2806408864367,29.6540701190437,10.1325600768803,102.265655972007,107.33074875018,53.9997911243398,31.41,6236.16
"2011-08-08",47.27,58.1927859720473,34.3258729430209,33.2441604358742,63.7547735324534,44.5283285992849,7.73973173564617,78.4535848418653,49.6610563698891,20.2809649750672,27.3879577167717,9.3834434558118,97.4987613343351,98.4367425154792,48.6769147585654,36.290001,5923.27
"2011-08-09",45.19,59.7631574393692,34.4281855300344,33.1252796578149,64.9380407970735,45.7794660272452,7.54086751088341,75.7714819731182,53.9864909443802,20.162792423244,26.8127803322256,9.5349988415771,98.5096397691722,105.550121218592,50.3025750797007,38.900002,5917.08
"2011-08-10",45.64,57.8770927389259,33.2515907793794,31.5883210271908,59.1883618351871,44.1373481530472,7.32363430150401,73.5128690310154,50.22209600089,21.1496929236056,25.3337527719641,9.05868191488615,98.0088376087942,102.728511437768,47.6086236903908,41.5,5613.42
"2011-08-11",43.53,59.5688846805253,34.0933443361721,31.9789292979572,61.8965439549162,45.475370124616,7.45141854231542,72.0431098738382,52.3033720513774,21.079428163062,25.6105298592645,9.01971052997507,99.9471274517387,105.82406391576,47.9058872919698,38.919998,5797.66
"2011-08-12",46,60.3621651124714,34.1398500575419,33.2441604358742,64.3380742967028,47.1869956337007,7.63910164600718,76.5105134137328,53.9050497076219,22.0886856326874,26.2159797377341,9.56097976485115,102.330574770575,109.020062049379,53.2008951950962,35.82,5997.74
"2011-08-15",46.4,60.3297863193307,34.4188843857605,32.7941117760782,64.6380575468882,47.7430567127942,7.66865175169482,77.208026234088,53.8688536023961,22.2771229450542,26.9944152957665,9.68222407346339,103.703143654574,107.577297177631,51.983972326132,33.189999,6022.24
"2011-08-16",46.3,59.7469680427989,33.9770800327477,32.0044037503985,62.6964992887439,46.0922503842353,7.5967731162384,77.2246336821917,52.8372646034589,21.7181987134578,25.9089301565103,9.48303699502899,99.6225334589011,105.477069832681,49.0113363103418,32.040001,5994.9
"2011-08-17",45.94,59.7469680427989,33.6050342617896,32.6412650614305,63.2631343168718,45.8663505708536,7.61993400988547,77.2578485783991,53.0544412348141,21.9353807005924,25.7402691189366,9.51334807218206,100.512848410684,104.445219006684,49.7080478765426,29.370001,5948.94
"2011-08-18",44.48,56.6871720910067,32.2377660535187,30.5693429295395,59.8383255439221,44.2676749684598,7.36196957374743,73.3052759297192,48.8828401075329,22.2611536812943,24.3953054603362,9.38777360969081,99.233020667496,98.455005361957,46.726122373203,37.900002,5602.8
"2011-08-19",43.19,55.521535537943,31.782009984095,29.6777370940946,57.6967784523209,42.3301496459933,7.22779612089545,72.7572301422972,46.9915936094814,21.6543216584183,23.8547252117027,8.74691083559752,90.9048662226912,96.0260467804062,45.067948845645,38.98,5480
"2011-08-22",43.65,55.6591454087908,32.0238397352178,29.1427735928277,57.7967728690494,42.4778533701275,7.35238575568658,72.931608347386,45.1546412692687,22.3633569693576,23.1022375056047,8.95908837566894,91.748810604069,92.0082205552846,42.0999575736294,39.169998,5473.78
"2011-08-23",44.59,56.4928993321628,32.6702692622574,29.4060096013876,58.1217547234169,41.6698271145698,7.65826928212889,74.02769992223,47.0006426357879,22.2930922088141,23.3444174569926,8.95042806791093,91.7209882618257,96.464355095874,43.2843672361709,37.490002,5532.38
"2011-08-24",44.46,57.7071040749374,33.8840685900082,30.7221896441872,58.7217212237877,43.5812870739537,7.73573847812081,75.3064734262147,48.7923498444683,22.8104963546347,23.374689950916,8.94609791403192,93.4830699372299,99.4685933414763,45.1143962833917,35.419998,5681.08
"2011-08-25",45.44,58.5084792051687,34.121247768994,30.4419706673331,56.7884958337041,41.8783500192298,7.54805537442905,74.02769992223,48.5570751605001,22.615671336764,23.5390263465006,9.05435176100714,92.2403386503659,98.0897484324005,44.3712372794442,37.799999,5584.14
"2011-08-26",43.615,56.946202436132,34.1538017739528,30.4504621514802,55.4969012842949,41.5525329806985,7.52968638981241,71.5531901547791,49.7696446855667,22.309061472574,23.0762896536703,8.79454252826662,94.2713696341212,100.966146752658,44.7753299878407,37.400002,5537.48
"2011-08-29",44.63,57.5128313160935,34.6560635647463,30.9344767478646,57.3551308618321,42.2736746926479,7.7053897209281,74.4761010210298,49.4981738963727,22.7210684775793,23.9931137553529,9.05435176100714,95.8015984574985,102.025391848372,45.5974496359577,33.959999,5670.07
"2011-08-30",43.985,57.3833161435309,34.4793418235412,30.7731385490698,56.8218273059469,41.6524502058481,7.60955154031954,73.4464392386006,49.0909677125817,22.6188651895159,23.7206613100415,9.08033268428119,96.0334513095253,102.226283159628,45.3326992408013,33.220001,5643.92
"2011-08-31",44.98,58.3627746360358,35.3676011017036,32.0978100760165,60.1466416621682,43.220716217979,7.1734878185506,75.5804963199257,50.9550671317138,22.9829644032416,24.5293693619974,9.17126591574037,98.5003656550911,105.787538222804,47.7293870285322,30.870001,5784.85
"2011-09-01",44.295,57.9175662303517,35.0374104799783,31.0660947521445,59.0633688142766,42.1303151956941,7.15192422791367,75.4227255629406,50.9641161580203,23.1650140101044,23.6644409641836,9.05868191488615,96.3858676446062,104.280853388383,46.7632803234004,32.32,5730.63
"2011-09-02",42.75,56.3391000647447,34.3677280922537,30.0046592337577,56.9134888546147,40.9921276744246,7.02813324462762,73.0727716562674,49.0095264758235,23.0755861330489,22.2719062437035,8.88980591360481,94.6979788818506,99.9434273498998,44.6638561372485,35.169998,5538.33
"2011-09-05",40.675,53.1012207506789,32.7772324214079,28.1407784634705,53.347021324633,38.6419007698184,6.67752523390131,69.477259141817,45.7971221370278,22.5166619014526,20.5334001640979,8.50182412604563,90.0980182976377,94.9302759917367,41.7330228154303,40.19499875,5246.18
"2011-09-06",38.09,53.7892701049179,33.5724802568308,27.7841361292926,52.9887079980227,38.9242755365456,6.61443176500068,70.3325427191574,46.1228870840606,22.912699642698,20.8490990292999,8.59102529595321,91.6189730069339,95.7794983529556,39.9865991561536,41.869999,5193.97
"2011-09-07",39.195,55.6348613139353,34.7816290124446,29.1894767556367,54.9219333881062,40.1406591470626,6.76937015698451,70.8888922306313,48.8466440023071,23.2895742674315,21.4761721177149,8.79021237438761,94.7628976804181,100.673941209013,42.4715370756032,37.59,5405.53
"2011-09-08",38.8,54.436845967731,34.4142338136235,28.3106081464124,54.7886074991349,40.1841014188668,6.75419577838816,71.0383592635645,47.8874472138216,22.9861582559935,21.4069778458898,8.71659975844446,93.8076639300675,98.0714855859227,42.3647079687858,36.939999,5408.46
"2011-09-09",39.12,52.518402474147,33.6933951323922,27.4105108268204,51.53878895546,38.4594432282409,6.51859358439212,68.0905372251583,46.4938971626257,22.5326311652125,19.8890285077267,8.5390634494051,91.4056683830692,94.683727564286,40.2699285264086,42.740002,5189.93
"2011-09-12",38.435,52.1298569564591,33.0097610282567,26.8161069365238,48.122313050571,37.4298613864818,6.35566867735757,66.3799700704775,46.0414458473024,22.4974987849407,18.4878445032685,8.42214929467187,90.8677697663669,93.1861741531044,37.8639512511283,45.779999,5072.33
"2011-09-13",38.55,52.9798002764014,33.4701676698173,27.8096105817339,49.7805537946513,39.0415696704169,6.57370053824204,67.1937350275586,47.4168978458854,22.2196335955186,20.2393245088413,8.44986227949753,91.1088967324748,94.7385161037195,39.3177560526007,43.080002,5166.36
"2011-09-14",39.45,54.9468119596964,33.8840685900082,29.6098052209179,52.1304225877701,41.0963891267546,6.73582679377152,69.4606516937133,50.629302184681,22.4432032881571,20.537724806087,8.81186314378265,94.6052377410399,99.9890844660943,42.034931160784,40.98,5340.19
"2011-09-15",39.095,56.5819410132996,34.5723532662807,30.2042091112145,54.9052676519848,41.9087596094928,6.81329598976343,71.727568359868,51.3170281839725,22.6667729807956,21.6794302912011,8.98939945282201,95.7552278870931,102.673722898335,44.3573030481202,38.400002,5508.24
"2011-09-16",39.495,56.7681190738584,34.7258221468009,30.8622991326143,56.1635307291512,41.2701582139713,6.81249733825836,71.727568359868,51.8328226834411,22.8615979986664,21.7615984889934,8.9374376062739,95.9592583968767,104.372167620772,44.3944609983175,38.630001,5573.51
"2011-09-19",38.315,55.2948839859584,33.9491765999259,30.076836849008,53.0387052063869,40.3926243235269,6.64318321918324,68.9209096303432,50.7197924477457,22.5997020730041,20.8015279674202,8.65251348103513,93.381054682338,99.6238275365378,42.7502217020836,40.369999,5415.91
"2011-09-20",39.115,56.6790773927216,34.8653393109102,31.10855217288,53.9886521653073,41.5221233904356,6.91871798843285,71.0051443673571,51.9685580780381,23.2480541816558,21.0134354248846,8.71659975844446,96.3951417586872,103.732967994049,44.1993817597813,38.380001,5571.68
"2011-09-21",38.61,55.7967552796386,35.0467116242522,30.1023113014493,52.047093907163,40.4013127778877,6.81169868675329,69.7097634152688,50.900772973875,22.7402315940911,20.5679973000105,8.4862355720812,94.3084660904455,101.724054881488,42.9545904281691,40.040001,5433.8
"2011-09-22",36.8,53.3683457940893,33.4655170976804,27.6270436725713,48.7056138148203,38.533295090308,6.61043850747532,66.9778382022106,47.643123503547,21.9257991423365,18.7256998126672,8.00385642995963,91.5262318661232,94.683727564286,39.1784137393606,43.700001,5164.21
"2011-09-23",39.02,52.9798002764014,33.4283125205845,27.6652553512333,49.1639215581591,38.294362595385,6.56251941717104,67.2933797161808,47.4530939511112,21.7341679772177,20.0403909773441,7.94323427565351,90.4318864045564,94.8754874523032,38.932242319303,44.139999,5196.56
"2011-09-26",41.1,53.5221450615074,33.739900853762,27.2236981755844,53.7469989915468,39.2240272119944,6.72544432420559,71.013448091409,45.9419065579313,22.2675413867982,21.4458996237914,8.06101446116255,91.5911506646907,93.2318312692989,39.0158477072471,44.299999,5345.56
"2011-09-27",42.12,56.5009940304479,35.0281093357043,29.3762894068728,58.8550471127589,41.0529468549504,6.99379122990955,75.8545192136367,48.86474205492,22.1621442459829,24.3390851144783,8.61960431155467,96.747558093768,99.1672563745922,43.3447489052416,41.110001,5628.44
"2011-09-28",41.71,55.222031701392,35.3908539623885,29.0451215251361,57.8801015496565,40.1623802829647,6.91871798843285,76.3776538289032,48.0774767662574,22.0375839886557,23.1238607155501,8.27752215511298,95.866517256066,97.4779430753933,43.1728933855787,41.68,5578.42
"2011-09-29",41.825,56.161016702471,35.5024676936759,29.2489171446664,59.9216542245292,40.8574566318316,7.04650222924426,77.1831150619325,47.6340744772405,21.4243642602758,23.8071541498229,8.5884272036258,95.7088573166877,96.5191436353075,43.140380179156,40.650002,5639.58
"2011-09-30",41.495,54.8982437699854,35.4373596837582,28.454963376913,58.7300540918484,39.8495959259746,7.05209278977976,77.5567826442657,45.0551019798976,21.3253548249644,22.6524747387416,8.31822560157566,93.6500039906892,91.862117783462,40.1584546758164,43.220001,5502.02
"2011-10-03",39.52,53.4978609666519,34.2654155052403,27.3001215329082,56.1218663888477,38.3378048671891,6.94906674562556,74.4345824007706,41.8019770227228,20.8462769121675,21.6664563652339,8.0887274459882,91.6653435773393,84.9678932380829,38.7510973120907,45.240002,5376.7
"2011-10-04",39.65,53.3278723026635,34.2468132166923,26.4254986657575,56.0052062359978,38.4464105466996,6.94267753358499,74.2768116437855,40.6708487344144,20.9452863474789,21.3118357221303,7.95102855263573,89.5786679090975,80.9957241291559,36.8792655708978,47.299999,5216.71
"2011-10-05",40.135,55.4891567448024,35.4373596837582,27.7883818713661,59.5800066340403,40.6923759989757,7.25175566604759,77.6066049885768,42.756649298055,21.2550900644209,22.868706838195,8.30869926304184,90.9697850212587,87.3420632802002,39.3734929778968,43.150002,5473.03
"2011-10-06",41.23,57.6180623938006,36.2326075191812,28.6078100915607,63.0131482750507,42.638589775803,7.357177664717,80.3468339256868,44.2044935070897,21.0570711937982,23.5476756304788,8.55984818802435,95.1802328140665,90.6293756462088,41.3707328010059,40.5,5645.25
"2011-10-07",40.625,57.8366192475001,36.455834981756,28.6757419647375,62.8298251777152,42.5994917311792,7.23019207541066,79.0680604217021,45.6885338213502,21.2135699786451,22.6092283188509,8.49316381828761,97.2576343682271,91.3142323891272,43.4469332682844,38.630001,5675.7
"2011-10-10",42.045,59.6174528702363,37.1069150809327,29.9154986502133,66.3796269715755,44.3893133295115,7.45301584532556,81.2353323992346,47.778858898144,21.4690781988035,23.7206613100415,8.8378440670567,99.8358380827658,96.6561149838912,46.2802269708345,35.290001,5847.29
"2011-10-11",43.67,58.7917936451495,37.2603839614529,30.3825302783034,65.5796716377478,43.6334178001187,7.48735786004363,80.114329652235,48.4213397659031,21.7086171552019,24.0147369652982,8.85516468257274,101.653564442656,97.8888571211444,47.0048069996834,35.099998,5865.01
"2011-10-12",45.12,59.8198203273654,37.5859240110412,32.2166908540758,67.1462508331604,44.3980017838723,7.65267872159339,81.2934584675975,49.4981738963727,21.7693003574895,25.4288948957236,9.11497391531326,102.395493569142,102.180626043433,49.447942225161,33.02,5994.47
"2011-10-13",44.335,59.9412408016428,37.6510320209589,31.7539049680592,65.8796548879332,44.1373481530472,7.54086751088341,80.828449920694,49.6701053961956,21.695841744194,24.0709573111561,9.22322776228847,101.653564442656,101.861026230071,49.5501265882038,34.889999,5914.84
"2011-10-14",44.71,60.4673961901785,38.5206890105734,32.1317760126049,64.7880491719808,44.5109516905632,7.62632322192604,81.1605988827679,51.0274593421655,22.2643475340463,23.7422845199869,9.2838499165946,102.237833629764,104.098224923605,49.1135206733846,31.719999,5967.2
"2011-10-17",43.825,59.1641497662671,38.413725851423,30.7391726124814,63.5881161712393,43.7550561611704,7.51451201121605,79.898432826887,49.1995560282593,21.7309741244657,22.7043704426104,9.04569145324912,100.049142706631,101.815369113877,46.6518064728083,34.02,5859.43
"2011-10-18",44.53,60.3540704141862,39.0648059505996,31.1637468198361,63.8297693449998,44.3806248751506,7.4713848299422,80.0894184800795,50.0230174221478,22.2068581845106,23.2406260492549,9.1366246847083,103.693869540493,104.828738782718,49.4386527376116,34.189999,5877.41
"2011-10-19",44.08,59.2774755422594,38.8183256273399,30.5948173819808,65.5796716377478,43.6073524370362,7.51850526874141,80.4215674421534,49.4710268174533,22.449590993661,23.5779481244023,9.24487853168352,102.775732246466,104.737424550329,48.073098067858,34.439999,5913.53
"2011-10-20",43.26,58.5894261880204,38.7578681895592,29.805109356301,63.3381301294182,42.8167030902001,7.35797631622208,78.4784960140209,48.8918891338394,22.6220590422679,22.8211357763152,9.14095483858731,102.080173690386,103.504682413076,46.5774905724135,38.07,5766.48
"2011-10-21",44.53,60.0059983879242,39.0927093834215,31.1127979149535,65.4213471445944,43.7637446155313,7.38353316438436,80.7703238523311,51.5432538416342,23.1298816298326,23.7898555818666,9.36179268641675,105.418854759573,106.837651895279,48.1102560180554,34.91,5970.96
"2011-10-24",44.765,61.1959190358433,39.6554286119956,31.6987103211031,66.7712717704286,44.7107861408624,7.34759384665615,81.816593082864,52.4391074459744,23.0372599000252,24.5207200780192,9.63892253467331,105.74344875241,112.161271643565,50.9063917704081,33.150002,6055.27
"2011-10-25",44.75,61.0097409752846,39.8274997810637,32.2251823382229,66.5962815411538,45.2494703112342,7.27811116571494,81.1772063308716,52.4029113407485,22.8903426734342,24.7369521774727,9.55231945709313,106.132961543815,110.581535423233,50.3954699551941,32.73,6046.75
"2011-10-26",44.985,61.0583091649955,40.5157844573362,32.3398173742087,65.8713220198725,44.5630824167282,7.2821044232403,79.9150402749907,52.6743821299425,22.9893521087455,24.7845232393524,9.53932899545611,105.632159383437,109.485764634564,50.4512068804902,32.720001,6016.07
"2011-10-27",48.08,63.4867186505449,41.2226714221566,33.405498634669,70.5960582102922,47.3086339947524,7.57201491958119,83.46073044513,55.4252861271084,22.9893521087455,26.3803161333187,9.84243976698671,109.156322734246,118.75415922206,53.4702903340271,27.059999,6337.84
"2011-10-28",47.82,63.2195936071344,40.8738785118834,33.2186859834329,69.104474827426,47.49109153633,7.46259966338642,82.0075787360565,55.8324923108994,22.9797705504896,28.5858835477438,9.81212868983365,108.822454627327,120.215186940286,52.5970785043888,27.24,6346.19
"2011-10-31",46.365,61.9082524849378,40.8273727905136,31.5203891540141,67.4628998194671,46.1878233822045,7.38353316438436,81.1855100549235,53.4345003396857,22.8136902073867,26.523029318958,9.54365914933512,106.559570791545,115.64947532083,50.5441017559836,30.059999,6141.34
"2011-11-01",43.54,59.9250514050725,40.2041961241588,29.8305838087423,63.0631454834149,44.363247966429,7.15591748543903,77.1332927176214,51.4889596837954,22.2100520372626,24.823445017254,9.27518960883658,103.248712064601,109.577078866953,47.7479660036309,36.98,5834.51
"2011-11-02",45.08,59.9817142930687,40.7018073428152,30.0089049758313,63.7714392685748,44.4501325100373,7.23178937842081,77.7809831936656,52.6291369984101,22.8679857041703,24.6072129178006,9.30550068598964,103.999915305168,116.334332063748,49.4572317127103,36.98,5965.63
"2011-11-03",46.97,61.6816009329532,41.4598506011424,31.0321288155562,66.1879710061793,46.4658539217513,7.38912372491986,79.7157508977463,54.7466091541233,23.3374820587112,25.5110630935159,9.52633853381908,104.686199747168,119.941244243119,51.1757869093391,34.709999,6133.18
"2011-11-04",47.335,60.2650287330494,41.2645265713894,29.8730412294778,64.021425310396,44.7802937757491,7.28529902926059,78.0550060873766,52.6743821299425,23.5099501073181,24.6288361277459,9.33148160926369,103.851529479871,115.695132437024,50.6184176563784,35.990002,5966.16
"2011-11-07",46.035,59.2370020508335,41.0180462481296,29.5461190898146,62.9964825389293,43.7984984329746,7.17189051554046,77.3159746467621,52.5657938142649,23.5099501073181,24.4774736581285,9.30550068598964,102.339848884656,115.010275694106,49.9774430154736,36.389999,5928.68
"2011-11-08",47.16,60.095040069061,41.4272965961835,29.6182967050649,63.9047651575461,44.5978362341715,7.26932599915916,77.4156193353842,53.5430886553633,23.4364914940226,24.9618335609042,9.4354053023599,103.610402513763,116.699588993305,50.553391243533,34.720001,5961.44
"2011-11-09",45.48,58.0389867046292,40.3390627161311,28.1747444000589,59.7633297313758,42.9904721774169,7.0425089717189,73.4879578588599,50.9731651843267,23.1011369550648,23.3054956790909,9.59562099588322,98.9084266746584,113.001362581545,49.234284011526,36.369999,5829.54
"2011-11-10",46.67,58.7756042485791,40.6739039099934,28.3785400195892,60.9799284682387,43.8593176135005,7.30047340785694,73.6706397880005,52.547695761652,23.1777894211123,23.8460759277245,9.81212868983365,100.29954378682,115.786446669413,49.74520582674,37.279999,5867.81
"2011-11-11",47.965,59.9736195947835,41.3110322927591,28.8752918421942,63.4131259419645,44.7716053213883,7.49294842057913,76.1285421073477,52.8101175245395,23.3470636169672,24.9618335609042,9.92038253680887,102.339848884656,118.343245176309,51.3615766603259,33.869999,6057.03
"2011-11-14",46.99,59.2774755422594,40.7297107756371,28.4294889244717,62.1881943370409,44.1634135161297,7.43384820920385,75.3396883224221,52.2943230250709,23.2799927091756,24.4601750901723,9.85110007474473,101.505178617359,115.859498055325,50.5348122684343,34.150002,5985.02
"2011-11-15",47.44,59.8602938187912,41.3761403026768,27.958211554308,61.3715732670918,44.5022632362023,7.46659292091177,75.0573617046592,52.3667152355226,23.5003685490622,24.693705757582,9.8857413057768,102.154366603034,117.019188806667,50.4604963680395,33.959999,5933.14
"2011-11-16",47.41,59.3503278268258,41.1017565465952,27.5209001207327,61.0382585446636,43.989644428913,7.39151967943507,75.0822728768148,50.8464788160362,23.3534513224711,24.5639664979099,9.79913822819663,100.948731772495,115.147247042689,49.4200737625129,33.290001,5913.36
"2011-11-17",46.36,58.5084792051687,40.4971821687883,26.561362412111,59.7883283355579,43.1989950820769,7.32363430150401,73.7287658563635,48.747104712936,23.0596168692891,23.2665739011893,9.69088438122141,99.9007568813333,113.229648162518,48.3610721818877,33.84,5850.17
"2011-11-18",46.26,58.3627746360358,40.3111592833092,26.9010217779948,59.8716570161649,43.1598970374532,7.44103607274949,73.2969722056674,48.6656634761777,22.6731606862996,23.4828060006428,9.67789391958438,99.0197160436313,112.042563141459,47.3949654767558,33.889999,5800.24
"2011-11-21",44.56,56.7681190738584,39.8786560745705,25.8480777437551,58.1634190637204,41.9826114715599,7.21821230283459,71.7856944282309,46.4757991100128,22.309061472574,22.0556741442501,9.36612284029576,96.4600605572547,104.417824736967,44.2690529164014,36.009998,5606
"2011-11-22",44.345,56.3876682544556,39.6926331890914,25.5721045089745,57.5134553549854,41.5090907088943,7.20223927273317,72.2922215953937,46.2314753997382,22.0886856326874,21.6275345873323,9.26219914719955,98.9362490169016,106.837651895279,43.8928286706529,34.98,5537.39
"2011-11-23",43.6,55.2867892876733,39.1113116719694,24.9140144875747,55.3969068675664,40.8661450861925,6.99458988141462,70.5401358204536,44.656944822413,22.1046548964473,21.0480325607971,9.06301206876515,97.0443297443624,102.819825670157,42.2671683495176,36.27,5457.77
"2011-11-24",42.845,54.8982437699854,38.6230015975869,25.304622758341,55.3719082633843,40.5272953661198,6.9842074118487,69.5021703139725,45.3718179006239,21.4978228735713,21.294537154174,8.95908837566894,95.7552278870931,103.687310877854,43.4469332682844,36.145,5428.11
"2011-11-25",43.165,55.2463157962475,38.5020867220255,25.296131274194,54.3302997557962,40.6793433174345,7.03452245666819,69.8758378963057,45.471357189995,21.7980450322573,21.169122536491,8.94176776015291,97.1277967710921,101.934077615983,43.08464325386,36.02,5492.87
"2011-11-28",45.465,57.5775889023748,39.7205366219133,27.414756568894,58.7800513002126,43.0947336297469,7.33561407408008,72.7406226941935,47.9869865031927,21.7916573267534,22.9162779000748,9.2881800704736,99.9378533376576,109.896678680315,45.7182129740991,34,5745.33
"2011-11-29",45.725,58.2008806703325,39.6414768955847,26.9689536511715,60.546619329082,43.9809559745522,7.36037227073729,74.2435967475781,47.7426627929182,21.7309741244657,23.0287185917905,9.31849114762667,101.801950267954,109.34879328598,45.3512782159,33.139999,5799.91
"2011-11-30",48.57,60.4350173970379,41.134310551554,28.4634548610601,63.5797833031786,46.8220805505456,7.66545714567453,77.75607202151,50.5659590005357,22.8264656183946,24.7672246713961,9.72552561225348,105.632159383437,115.89602374828,48.2310193561968,31.040001,6088.84
"2011-12-01",47.6,60.2812181296197,41.4040437354986,28.4634548610601,63.288132921054,46.3094617432563,7.60635693429926,76.9506107884807,49.950625211696,22.9861582559935,24.9964306968168,9.78181761268059,104.686199747168,115.603818204635,48.4075196196344,31.299999,6035.88
"2011-12-02",47.245,60.6940477421631,41.4040437354986,28.7564110641349,65.0796995541055,47.169618724979,7.39151967943507,78.802341252043,50.5297628953099,22.6667729807956,26.0992144040293,9.67356376570538,103.805158909466,116.927874574277,48.370361669437,30.35,6080.68
"2011-12-05",48.125,61.2606766221246,40.7994693576917,29.4561093578555,66.8296018468536,47.5527795622919,7.35078845267643,79.6908397255907,50.7433199161425,22.455978699165,25.9046055145212,9.62593207303628,104.213219929033,117.430102852418,48.8348360469042,30.559999,6106.09
"2011-12-06",47.215,61.276866018695,40.8831796561573,29.1088076562393,66.6962759578823,47.1522418162573,7.30207071086708,79.1344902141169,50.8193317371168,22.3378061473418,25.6537762791552,9.63892253467331,104.092656445979,115.603818204635,47.506439327348,31.59,6028.82
"2011-12-07",47.305,60.9530780872884,40.5715913229799,29.0621044934303,66.78793750655,46.9524073659581,7.28370172625044,79.0016306292873,50.629302184681,22.4687541101729,25.6970226990459,9.3834434558118,102.942666299926,115.877760901802,47.1813072631209,32,5994.73
"2011-12-08",46.45,59.3908013182517,40.4878810245143,27.911508391499,63.938096629789,45.8663505708536,7.2821044232403,77.1166852695177,48.6023202920325,22.4463971409091,24.4385518802269,9.24054837780451,101.523726845521,111.95124890907,45.4163046287454,33.43,5874.44
"2011-12-09",47.645,60.5240590781747,40.8413245069245,28.9644524257387,66.1713052700579,46.9176535485148,7.40270080050607,78.8720925340785,48.7018595814036,22.3921016441254,25.575932723352,9.45272591787593,102.655168763412,113.914504905436,47.292781113713,30.309999,5986.71
"2011-12-12",45.85,58.7513201537237,40.2786052783504,28.1704986579854,62.0132041077661,44.8845552280791,7.23019207541066,76.0787197630366,47.7245647403052,22.0727163689275,24.3044879785658,9.30983083986865,100.577767209252,109.440107518369,45.4673968102668,32.02,5785.43
"2011-12-13",45.79,59.3665172233962,40.3437132882681,27.9327371018667,61.0965886210886,44.4501325100373,7.28450037775551,75.729963352859,48.0050845558057,22.3282245890858,24.1747487188937,9.3834434558118,100.243899102333,110.216278493677,45.4395283476188,30.49,5774.26
"2011-12-14",45.055,58.4841951103132,40.1344375421042,26.9392334566567,59.9133213564685,44.2242326966556,7.26613139313887,74.8165537071556,45.9962007157701,22.0663286634236,23.8201280757901,9.24487853168352,99.6318075729822,105.814932492521,43.9439208521743,31,5675.14
"2011-12-15",44.97,57.8770927389259,40.2414007012546,27.3086130170553,61.3549075309704,44.6239015972541,7.23418533293602,76.1036309351922,46.0776419525283,22.3378061473418,23.8806730636371,9.47870684114999,101.208406966765,106.289766500944,43.8835391831036,29.34,5730.62
"2011-12-16",44.735,57.7071040749374,39.0276013735038,26.918004746289,60.5632850652035,44.5283285992849,7.19425275768246,75.0241468084519,45.1320187035025,22.1142364547032,23.5217277785444,9.54365914933512,101.430985704711,105.559252641831,42.8942087590984,28.66,5701.78
